3769911.196 5.6652246e-07 1.0000 1.0657014e-09 0.9936 2.0582255e-10 0.9902 1.1574755e-09 0.9780 2.7049606e-10 0.9639 3.4575792e-10 0.9556 1.585966e-10 0.9387 9.5669096e-11 0.8927 5.7788543e-09 0.8159 6.1498152e-10 0.8118 9.5932472e-11 0.8094 2.539749e-10 0.8036 3.4784581e-10 0.7970 2.7987179e-10 0.7953 2.5840075e-10 0.7924 1.6427751e-09 0.7773 3.5325421e-10 0.7440 2.3275552e-08 0.7319 6.0695602e-11 0.7273 4.4212141e-11 0.7201 2.3720036e-10 0.7171
3769282.877 5.6652246e-07 1.0000 1.0657014e-09 0.9936 2.0582255e-10 0.9902 1.1574755e-09 0.9780 2.7049539e-10 0.9639 3.4575791e-10 0.9556 1.585966e-10 0.9387 9.5669096e-11 0.8927 5.7788543e-09 0.8159 6.1498152e-10 0.8118 9.5932467e-11 0.8094 2.539749e-10 0.8036 3.478458e-10 0.7970 2.7983657e-10 0.7953 2.5840075e-10 0.7924 1.642624e-09 0.7774 3.5325421e-10 0.7440 2.3274837e-08 0.7319 6.0695599e-11 0.7273 4.4212129e-11 0.7201 2.371626e-10 0.7172
3768654.559 5.6652246e-07 1.0000 1.0657014e-09 0.9936 2.0582255e-10 0.9902 1.1574755e-09 0.9780 2.7049462e-10 0.9639 3.457579e-10 0.9556 1.5859659e-10 0.9387 9.5669096e-11 0.8927 5.7788542e-09 0.8159 6.1498152e-10 0.8118 9.593246e-11 0.8094 2.539749e-10 0.8036 3.4784579e-10 0.7970 2.7979039e-10 0.7953 2.5840075e-10 0.7924 1.6425081e-09 0.7774 3.532542e-10 0.7440 2.3273909e-08 0.7319 6.0695597e-11 0.7273 4.4212115e-11 0.7201 2.3713286e-10 0.7173
3768026.24 5.6652246e-07 1.0000 1.0657014e-09 0.9936 2.0582255e-10 0.9902 1.1574755e-09 0.9780 2.7049374e-10 0.9639 3.4575788e-10 0.9556 1.5859659e-10 0.9387 9.5669096e-11 0.8927 5.7788542e-09 0.8159 6.1498152e-10 0.8118 9.5932454e-11 0.8094 2.539749e-10 0.8036 3.4784578e-10 0.7970 2.7973025e-10 0.7954 2.5840074e-10 0.7924 1.6424285e-09 0.7774 3.5325419e-10 0.7440 2.3272695e-08 0.7319 6.0695594e-11 0.7273 4.4212097e-11 0.7201 2.3709442e-10 0.7174
3767397.921 5.6652246e-07 1.0000 1.0657014e-09 0.9936 2.0582255e-10 0.9902 1.1574755e-09 0.9780 2.7049269e-10 0.9639 3.4575786e-10 0.9556 1.5859658e-10 0.9387 9.5669096e-11 0.8927 5.7788541e-09 0.8159 6.1498151e-10 0.8118 9.5932447e-11 0.8094 2.539749e-10 0.8036 3.4784577e-10 0.7970 2.7965249e-10 0.7954 2.5840074e-10 0.7924 1.6423236e-09 0.7774 3.5325418e-10 0.7440 2.3271107e-08 0.7319 6.0695587e-11 0.7273 4.4212074e-11 0.7201 2.3704401e-10 0.7175
3766769.603 5.6652246e-07 1.0000 1.0657014e-09 0.9936 2.0582255e-10 0.9902 1.1574755e-09 0.9780 2.7049142e-10 0.9639 3.4575784e-10 0.9556 1.5859657e-10 0.9387 9.5669096e-11 0.8927 5.7788541e-09 0.8159 6.1498151e-10 0.8118 9.5932438e-11 0.8094 2.539749e-10 0.8036 3.4784576e-10 0.7970 2.7964249e-10 0.7954 2.5840074e-10 0.7924 1.642265e-09 0.7774 3.5325417e-10 0.7440 2.3270911e-08 0.7319 6.0695578e-11 0.7273 4.4212046e-11 0.7201 2.3701481e-10 0.7176
3766141.284 5.6652246e-07 1.0000 1.0657014e-09 0.9936 2.0582255e-10 0.9902 1.1574754e-09 0.9780 2.7049002e-10 0.9639 3.4575781e-10 0.9556 1.5859657e-10 0.9387 9.5669096e-11 0.8927 5.778854e-09 0.8159 6.1498151e-10 0.8118 9.5932426e-11 0.8094 2.539749e-10 0.8036 3.4784574e-10 0.7970 2.7964061e-10 0.7954 2.5840074e-10 0.7924 1.64226e-09 0.7774 3.5325416e-10 0.7440 2.3270874e-08 0.7319 6.0695569e-11 0.7273 4.4212014e-11 0.7201 2.3701235e-10 0.7176
3765512.966 5.6652246e-07 1.0000 1.0657014e-09 0.9936 2.0582255e-10 0.9902 1.1574754e-09 0.9780 2.704884e-10 0.9639 3.4575778e-10 0.9556 1.5859655e-10 0.9387 9.5669096e-11 0.8927 5.778854e-09 0.8159 6.1498151e-10 0.8118 9.593241e-11 0.8094 2.5397489e-10 0.8036 3.4784573e-10 0.7970 2.7963825e-10 0.7954 2.5840074e-10 0.7924 1.6422534e-09 0.7774 3.5325415e-10 0.7440 2.3270827e-08 0.7319 6.0695556e-11 0.7273 4.4211975e-11 0.7201 2.3700916e-10 0.7176
3764884.647 5.6652246e-07 1.0000 1.0657013e-09 0.9936 2.0582255e-10 0.9902 1.1574754e-09 0.9780 2.7048655e-10 0.9639 3.4575774e-10 0.9556 1.5859654e-10 0.9387 9.5669087e-11 0.8927 5.7788539e-09 0.8159 6.149815e-10 0.8118 9.5932391e-11 0.8094 2.5397489e-10 0.8036 3.4784571e-10 0.7970 2.7963522e-10 0.7954 2.5840074e-10 0.7924 1.6422449e-09 0.7774 3.5325414e-10 0.7440 2.3270768e-08 0.7319 6.0695538e-11 0.7273 4.421193e-11 0.7201 2.3700501e-10 0.7177
3764256.329 5.6652246e-07 1.0000 1.0657013e-09 0.9936 2.0582255e-10 0.9902 1.1574753e-09 0.9780 2.7048436e-10 0.9639 3.457577e-10 0.9556 1.5859652e-10 0.9387 9.5669087e-11 0.8927 5.7788538e-09 0.8159 6.149815e-10 0.8118 9.5932372e-11 0.8094 2.5397489e-10 0.8036 3.4784568e-10 0.7970 2.7963134e-10 0.7954 2.5840074e-10 0.7924 1.6422337e-09 0.7774 3.5325413e-10 0.7440 2.3270693e-08 0.7319 6.0695518e-11 0.7273 4.4211882e-11 0.7201 2.3699954e-10 0.7177
