3769911.196 7.4662205e-07 1.0000 7.496132e-11 0.8911 4.1601862e-07 0.8043 2.2441062e-10 0.6975 2.071254e-10 0.6227 8.3141914e-09 0.5842 4.9996524e-07 0.5720 5.3052433e-11 0.5711 7.6782533e-07 0.5675 4.4212141e-11 0.5603 3.8999377e-11 0.5369 3.807808e-09 0.4397 2.6367473e-10 0.4226 9.5932472e-11 0.4011 5.2687567e-10 0.3371 1.6310697e-10 0.2525 2.0644003e-10 0.2507 2.7987179e-10 0.2354 2.6818245e-08 0.2344 2.4720445e-10 0.2246 1.1410282e-10 0.2216
3769282.877 7.4662205e-07 1.0000 7.4961319e-11 0.8911 4.1601862e-07 0.8043 2.2441062e-10 0.6975 2.0712462e-10 0.6227 8.3141914e-09 0.5842 4.9996524e-07 0.5720 5.3052433e-11 0.5711 7.6782533e-07 0.5675 4.4212129e-11 0.5603 3.8994936e-11 0.5369 3.8078079e-09 0.4397 2.6367472e-10 0.4226 9.5932467e-11 0.4011 5.2687565e-10 0.3371 1.6310697e-10 0.2525 2.0644003e-10 0.2507 2.7983657e-10 0.2355 2.6817797e-08 0.2344 2.4720444e-10 0.2246 1.1410282e-10 0.2216
3768654.559 7.4662204e-07 1.0000 7.4961317e-11 0.8911 4.1601862e-07 0.8043 2.2441062e-10 0.6975 2.0712375e-10 0.6227 8.3141913e-09 0.5842 4.9996523e-07 0.5720 5.3052432e-11 0.5711 7.6782533e-07 0.5675 4.4212115e-11 0.5603 3.8992029e-11 0.5369 3.8078078e-09 0.4397 2.636747e-10 0.4226 9.593246e-11 0.4011 5.2687564e-10 0.3371 1.6310697e-10 0.2525 2.0644003e-10 0.2507 2.7979039e-10 0.2356 2.6817253e-08 0.2344 2.4720443e-10 0.2246 1.1410282e-10 0.2216
3768026.24 7.4662204e-07 1.0000 7.4961317e-11 0.8911 4.1601862e-07 0.8043 2.2441062e-10 0.6975 2.0712275e-10 0.6227 8.3141912e-09 0.5842 4.9996523e-07 0.5720 5.3052432e-11 0.5711 7.6782533e-07 0.5675 4.4212097e-11 0.5603 3.8990258e-11 0.5369 3.8078077e-09 0.4397 2.6367469e-10 0.4226 9.5932454e-11 0.4011 5.2687562e-10 0.3371 1.6310696e-10 0.2525 2.0644003e-10 0.2507 2.7973025e-10 0.2357 2.6816649e-08 0.2344 2.4720441e-10 0.2246 1.1410282e-10 0.2216
3767397.921 7.4662203e-07 1.0000 7.496131e-11 0.8911 4.1601862e-07 0.8043 2.2441062e-10 0.6975 2.071216e-10 0.6227 8.3141912e-09 0.5842 4.9996522e-07 0.5720 5.3052432e-11 0.5711 7.6782533e-07 0.5675 4.4212074e-11 0.5603 3.8988221e-11 0.5370 3.8078076e-09 0.4397 2.6367467e-10 0.4226 9.5932447e-11 0.4011 5.268756e-10 0.3371 1.6310696e-10 0.2525 2.0644003e-10 0.2507 2.7965249e-10 0.2358 2.6815823e-08 0.2345 2.4720439e-10 0.2246 1.1410282e-10 0.2216
3766769.603 7.4662203e-07 1.0000 7.496131e-11 0.8911 4.1601862e-07 0.8043 2.2441062e-10 0.6975 2.0712036e-10 0.6227 8.3141911e-09 0.5842 4.9996522e-07 0.5720 5.3052431e-11 0.5711 7.6782533e-07 0.5675 4.4212046e-11 0.5603 3.8987298e-11 0.5370 3.8078075e-09 0.4397 2.6367464e-10 0.4226 9.5932438e-11 0.4011 5.2687558e-10 0.3371 1.6310695e-10 0.2525 2.0644003e-10 0.2507 2.7964249e-10 0.2359 2.6815719e-08 0.2345 2.4720437e-10 0.2246 1.1410282e-10 0.2216
3766141.284 7.4662203e-07 1.0000 7.4961307e-11 0.8911 4.1601862e-07 0.8043 2.2441062e-10 0.6975 2.0711895e-10 0.6227 8.314191e-09 0.5842 4.9996521e-07 0.5720 5.3052431e-11 0.5711 7.6782533e-07 0.5675 4.4212014e-11 0.5603 3.898722e-11 0.5370 3.8078073e-09 0.4397 2.6367462e-10 0.4226 9.5932426e-11 0.4011 5.2687555e-10 0.3371 1.6310695e-10 0.2525 2.0644003e-10 0.2507 2.7964061e-10 0.2359 2.6815689e-08 0.2345 2.4720434e-10 0.2246 1.1410282e-10 0.2216
3765512.966 7.4662202e-07 1.0000 7.49613e-11 0.8911 4.1601862e-07 0.8043 2.2441062e-10 0.6975 2.0711734e-10 0.6227 8.3141909e-09 0.5842 4.999652e-07 0.5720 5.305243e-11 0.5711 7.6782533e-07 0.5675 4.4211975e-11 0.5603 3.8987065e-11 0.5370 3.8078071e-09 0.4397 2.6367458e-10 0.4226 9.593241e-11 0.4011 5.2687552e-10 0.3371 1.6310694e-10 0.2525 2.0644003e-10 0.2507 2.7963825e-10 0.2359 2.6815652e-08 0.2345 2.4720431e-10 0.2246 1.1410282e-10 0.2216
3764884.647 7.4662201e-07 1.0000 7.49613e-11 0.8911 4.1601862e-07 0.8043 2.2441062e-10 0.6975 2.071154e-10 0.6227 8.3141908e-09 0.5842 4.9996519e-07 0.5720 5.3052429e-11 0.5711 7.6782533e-07 0.5675 4.421193e-11 0.5603 3.8986917e-11 0.5370 3.8078069e-09 0.4397 2.6367455e-10 0.4226 9.5932391e-11 0.4011 5.2687549e-10 0.3371 1.6310693e-10 0.2525 2.0644003e-10 0.2507 2.7963522e-10 0.2359 2.6815606e-08 0.2345 2.4720427e-10 0.2246 1.1410282e-10 0.2216
3764256.329 7.46622e-07 1.0000 7.4961293e-11 0.8911 4.1601862e-07 0.8043 2.2441062e-10 0.6975 2.071133e-10 0.6227 8.3141907e-09 0.5842 4.9996518e-07 0.5720 5.3052429e-11 0.5711 7.6782533e-07 0.5675 4.4211882e-11 0.5603 3.8986609e-11 0.5370 3.8078066e-09 0.4397 2.636745e-10 0.4226 9.5932372e-11 0.4011 5.2687544e-10 0.3371 1.6310692e-10 0.2525 2.0644003e-10 0.2507 2.7963134e-10 0.2359 2.681555e-08 0.2345 2.4720423e-10 0.2246 1.1410282e-10 0.2216
