3769911.196 1.1799451e-07 1.0000 1.4103394e-10 0.9755 4.8491632e-10 0.8932 1.1594566e-10 0.8659 4.0077942e-10 0.8620 7.2669638e-10 0.8512 8.8542665e-11 0.8448 9.4751541e-09 0.8440 1.1344688e-10 0.8436 2.6929923e-08 0.8430 1.7733631e-10 0.8413 1.60274e-10 0.8276 8.1648802e-11 0.8135 3.3144361e-09 0.8096 3.4239477e-09 0.8088 9.2051255e-10 0.8010 2.0887955e-10 0.7961 7.7036034e-10 0.7945 6.4440448e-10 0.7788 5.4167014e-10 0.7725 4.8985287e-10 0.7705
3769282.877 1.1799451e-07 1.0000 1.4103347e-10 0.9755 4.8491632e-10 0.8932 1.1594566e-10 0.8659 4.0077942e-10 0.8620 7.2669638e-10 0.8512 8.8542665e-11 0.8448 9.4751528e-09 0.8440 1.1344676e-10 0.8436 2.6920699e-08 0.8430 1.7733631e-10 0.8413 1.6025403e-10 0.8276 8.1483747e-11 0.8133 3.3144361e-09 0.8096 3.4238881e-09 0.8088 9.2051255e-10 0.8010 2.0887955e-10 0.7961 7.6940037e-10 0.7946 6.4440448e-10 0.7788 5.4167014e-10 0.7725 4.8985287e-10 0.7705
3768654.559 1.1799451e-07 1.0000 1.4103296e-10 0.9755 4.8491632e-10 0.8932 1.1594566e-10 0.8659 4.0077942e-10 0.8620 7.2669638e-10 0.8512 8.8542665e-11 0.8448 9.4751514e-09 0.8440 1.1344663e-10 0.8436 2.6909809e-08 0.8430 1.7733631e-10 0.8413 1.6022781e-10 0.8276 8.1321424e-11 0.8130 3.3144361e-09 0.8096 3.4238374e-09 0.8088 9.2051255e-10 0.8010 2.0887955e-10 0.7961 7.6824887e-10 0.7947 6.4440448e-10 0.7788 5.4167014e-10 0.7725 4.8985287e-10 0.7705
3768026.24 1.1799451e-07 1.0000 1.4103241e-10 0.9755 4.8491632e-10 0.8932 1.1594566e-10 0.8659 4.0077942e-10 0.8620 7.2669638e-10 0.8512 8.8542665e-11 0.8448 9.4751498e-09 0.8440 1.1344648e-10 0.8436 2.6897394e-08 0.8431 1.7733631e-10 0.8413 1.6019605e-10 0.8276 8.1091479e-11 0.8127 3.3144361e-09 0.8096 3.4237275e-09 0.8088 9.2051255e-10 0.8010 2.0887955e-10 0.7961 7.6680865e-10 0.7949 6.4440448e-10 0.7788 5.4167014e-10 0.7725 4.8985287e-10 0.7705
3767397.921 1.1799451e-07 1.0000 1.4103185e-10 0.9755 4.8491632e-10 0.8932 1.1594566e-10 0.8659 4.0077942e-10 0.8620 7.2669638e-10 0.8512 8.8542665e-11 0.8448 9.4751481e-09 0.8440 1.1344632e-10 0.8436 2.6882908e-08 0.8432 1.7733631e-10 0.8413 1.6016013e-10 0.8275 8.0804499e-11 0.8123 3.3144361e-09 0.8096 3.4236774e-09 0.8088 9.2051255e-10 0.8010 2.0887955e-10 0.7961 7.6505087e-10 0.7951 6.4440448e-10 0.7788 5.4167014e-10 0.7725 4.8985287e-10 0.7705
3766769.603 1.1799451e-07 1.0000 1.4103122e-10 0.9755 4.8491632e-10 0.8932 1.1594566e-10 0.8659 4.0077942e-10 0.8620 7.2669638e-10 0.8512 8.8542665e-11 0.8448 9.4751461e-09 0.8440 1.1344614e-10 0.8436 2.6865977e-08 0.8432 1.7733631e-10 0.8413 1.6011619e-10 0.8275 8.0470777e-11 0.8118 3.3144361e-09 0.8096 3.4236172e-09 0.8088 9.2051255e-10 0.8010 2.0887955e-10 0.7961 7.6294055e-10 0.7954 6.4440448e-10 0.7788 5.4167014e-10 0.7725 4.8985287e-10 0.7705
3766141.284 1.1799451e-07 1.0000 1.4103057e-10 0.9755 4.8491632e-10 0.8932 1.1594566e-10 0.8659 4.0077942e-10 0.8620 7.2669638e-10 0.8512 8.8542665e-11 0.8448 9.475144e-09 0.8440 1.1344593e-10 0.8436 2.6849402e-08 0.8433 1.7733631e-10 0.8413 1.6007648e-10 0.8275 8.0112331e-11 0.8112 3.3144361e-09 0.8096 3.423563e-09 0.8088 9.2051255e-10 0.8010 2.0887955e-10 0.7961 7.6088534e-10 0.7957 6.4440448e-10 0.7788 5.4167014e-10 0.7725 4.8985287e-10 0.7705
3765512.966 1.1799451e-07 1.0000 1.4102988e-10 0.9755 4.8491632e-10 0.8932 1.1594566e-10 0.8659 4.0077942e-10 0.8620 7.2669638e-10 0.8512 8.8542665e-11 0.8448 9.4751414e-09 0.8440 1.1344569e-10 0.8435 2.684747e-08 0.8433 1.7733631e-10 0.8413 1.6007157e-10 0.8275 8.006764e-11 0.8112 3.3144361e-09 0.8096 3.4235564e-09 0.8088 9.2051255e-10 0.8010 2.0887955e-10 0.7961 7.606361e-10 0.7958 6.4440448e-10 0.7788 5.4167014e-10 0.7725 4.8985287e-10 0.7705
3764884.647 1.1799451e-07 1.0000 1.4102921e-10 0.9755 4.8491632e-10 0.8932 1.1594566e-10 0.8659 4.0077942e-10 0.8620 7.2669638e-10 0.8512 8.8542665e-11 0.8448 9.4751386e-09 0.8440 1.1344544e-10 0.8435 2.6847469e-08 0.8433 1.7733631e-10 0.8413 1.6007157e-10 0.8275 8.0067628e-11 0.8112 3.3144361e-09 0.8096 3.4235563e-09 0.8088 9.2051255e-10 0.8010 2.0887955e-10 0.7961 7.6063601e-10 0.7958 6.4440448e-10 0.7788 5.4167014e-10 0.7725 4.8985287e-10 0.7705
3764256.329 1.1799451e-07 1.0000 1.410285e-10 0.9755 4.8491632e-10 0.8932 1.1594566e-10 0.8659 4.0077942e-10 0.8620 7.2669638e-10 0.8512 8.8542665e-11 0.8448 9.4751356e-09 0.8440 1.1344517e-10 0.8435 2.6847468e-08 0.8433 1.773363e-10 0.8413 1.6007157e-10 0.8275 8.0067614e-11 0.8112 3.3144361e-09 0.8096 3.4235563e-09 0.8088 9.2051255e-10 0.8010 2.0887955e-10 0.7961 7.6063591e-10 0.7958 6.4440448e-10 0.7788 5.4167014e-10 0.7725 4.8985286e-10 0.7705
