3769911.196 2.8603578e-07 0.4772 1.0000 5.5553014e-10 0.4365 0.9935 9.8590418e-10 0.5097 0.9818 1.41085e-10 0.9472 0.9810 6.4888879e-09 0.5279 0.9801 8.7731586e-10 1.1543 0.9790 1.4165832e-10 0.4338 0.9787 5.155016e-10 0.4821 0.9787 9.653314e-07 0.5680 0.9787 1.9428995e-10 0.5462 0.9783 1.8346906e-10 0.4116 0.9758 1.1640111e-09 0.4106 0.9683 1.0444796e-09 0.4488 0.9656 3.2397356e-10 0.6329 0.9612 1.4426653e-09 0.3832 0.9532 3.1858943e-10 0.6495 0.9502 3.2841583e-10 0.9785 0.9463 3.2364485e-10 0.4410 0.9418 1.1899998e-09 0.3979 0.9373 3.0843604e-10 0.4293 0.8711 6.3345902e-10 0.4067 0.8472
3769282.877 2.8603578e-07 0.4771 1.0000 5.5553014e-10 0.4367 0.9935 9.8590418e-10 0.5101 0.9818 1.4091707e-10 0.9459 0.9810 6.4888879e-09 0.5278 0.9801 8.7728091e-10 1.1559 0.9790 1.4165832e-10 0.4333 0.9787 5.155016e-10 0.4806 0.9787 9.653314e-07 0.5679 0.9787 1.9428994e-10 0.5468 0.9783 1.8346906e-10 0.4117 0.9758 1.1640111e-09 0.4106 0.9683 1.0444796e-09 0.4491 0.9656 3.2397356e-10 0.6326 0.9612 1.4426653e-09 0.3831 0.9532 3.1858943e-10 0.6509 0.9502 3.2785474e-10 0.9751 0.9465 3.2364485e-10 0.4407 0.9418 1.1899998e-09 0.3979 0.9373 3.0843604e-10 0.4293 0.8711 6.3345902e-10 0.4066 0.8472
3768654.559 2.8603578e-07 0.4771 1.0000 5.5553014e-10 0.4366 0.9935 9.8590418e-10 0.5099 0.9818 1.4071448e-10 0.9420 0.9810 6.4888879e-09 0.5267 0.9801 8.7723484e-10 1.1536 0.9790 1.4165832e-10 0.4329 0.9787 5.155016e-10 0.4803 0.9787 9.653314e-07 0.5680 0.9787 1.9428994e-10 0.5460 0.9783 1.8346906e-10 0.4118 0.9758 1.1640111e-09 0.4105 0.9683 1.0444796e-09 0.4488 0.9656 3.2397355e-10 0.6356 0.9612 1.4426653e-09 0.3831 0.9532 3.1858942e-10 0.6505 0.9502 3.2718293e-10 0.9790 0.9468 3.2364485e-10 0.4407 0.9418 1.1899998e-09 0.3978 0.9373 3.0843604e-10 0.4293 0.8711 6.3345902e-10 0.4066 0.8472
3768026.24 2.8603578e-07 0.4772 1.0000 5.5553014e-10 0.4365 0.9935 9.8590418e-10 0.5087 0.9818 1.4045306e-10 0.9332 0.9810 6.4888878e-09 0.5276 0.9801 8.7717933e-10 1.1526 0.9790 1.4165832e-10 0.4335 0.9787 5.155016e-10 0.4805 0.9787 9.653314e-07 0.5679 0.9787 1.9428993e-10 0.5456 0.9783 1.8346906e-10 0.4118 0.9758 1.1640111e-09 0.4106 0.9683 1.0444796e-09 0.4486 0.9656 3.2397354e-10 0.6342 0.9612 1.4426653e-09 0.3831 0.9532 3.1858942e-10 0.6508 0.9502 3.2637568e-10 0.9793 0.9471 3.2364485e-10 0.4411 0.9418 1.1899998e-09 0.3978 0.9373 3.0843604e-10 0.4293 0.8711 6.3345902e-10 0.4066 0.8472
3767397.921 2.8603578e-07 0.4772 1.0000 5.5553014e-10 0.4366 0.9935 9.8590418e-10 0.4789 0.9818 1.4016336e-10 0.9326 0.9810 6.4888878e-09 0.5274 0.9801 8.7711762e-10 1.1546 0.9790 1.4165832e-10 0.4330 0.9787 5.155016e-10 0.4805 0.9787 9.653314e-07 0.5680 0.9787 1.9428993e-10 0.5462 0.9783 1.8346906e-10 0.4117 0.9758 1.1640111e-09 0.4106 0.9683 1.0444796e-09 0.4490 0.9656 3.2397352e-10 0.6319 0.9612 1.4426653e-09 0.3831 0.9532 3.1858941e-10 0.6504 0.9502 3.2541316e-10 0.9806 0.9475 3.2364485e-10 0.4405 0.9418 1.1899998e-09 0.3976 0.9373 3.0843604e-10 0.4293 0.8711 6.3345902e-10 0.4066 0.8472
3766769.603 2.8603578e-07 0.4773 1.0000 5.5553014e-10 0.4367 0.9935 9.8590418e-10 0.4792 0.9818 1.3979293e-10 0.9355 0.9809 6.4888877e-09 0.5270 0.9801 8.7704453e-10 1.1563 0.9790 1.4165832e-10 0.4322 0.9787 5.155016e-10 0.4801 0.9787 9.653314e-07 0.5680 0.9787 1.9428991e-10 0.5460 0.9783 1.8346906e-10 0.4116 0.9758 1.1640111e-09 0.4105 0.9683 1.0444796e-09 0.4488 0.9656 3.239735e-10 0.6327 0.9612 1.4426653e-09 0.3831 0.9532 3.185894e-10 0.6512 0.9502 3.2426199e-10 0.9806 0.9480 3.2364485e-10 0.4407 0.9418 1.1899998e-09 0.3976 0.9373 3.0843604e-10 0.4294 0.8711 6.3345902e-10 0.4067 0.8472
3766141.284 2.8603578e-07 0.4773 1.0000 5.5553014e-10 0.4365 0.9935 9.8590418e-10 0.4803 0.9818 1.3939816e-10 0.9275 0.9809 6.4888876e-09 0.5270 0.9801 8.7698074e-10 1.1561 0.9790 1.4165832e-10 0.4328 0.9787 5.155016e-10 0.4806 0.9787 9.653314e-07 0.5680 0.9787 1.942899e-10 0.5462 0.9783 1.8346906e-10 0.4115 0.9758 1.1640111e-09 0.4106 0.9683 1.0444796e-09 0.4486 0.9656 3.2397347e-10 0.6341 0.9612 1.4426653e-09 0.3831 0.9532 3.1858939e-10 0.6510 0.9502 3.2314794e-10 0.9770 0.9484 3.2364485e-10 0.4411 0.9418 1.1899998e-09 0.3977 0.9373 3.0843604e-10 0.4294 0.8711 6.3345902e-10 0.4068 0.8472
3765512.966 2.8603578e-07 0.4773 1.0000 5.5553014e-10 0.4365 0.9935 9.8590418e-10 0.4808 0.9818 1.3935019e-10 0.9294 0.9809 6.4888874e-09 0.5269 0.9801 8.7697274e-10 1.1554 0.9790 1.4165832e-10 0.4333 0.9787 5.155016e-10 0.4814 0.9787 9.653314e-07 0.5680 0.9787 1.9428987e-10 0.5458 0.9783 1.8346906e-10 0.4116 0.9758 1.1640111e-09 0.4108 0.9683 1.0444796e-09 0.4488 0.9656 3.2397342e-10 0.6330 0.9612 1.4426653e-09 0.3832 0.9532 3.1858937e-10 0.6506 0.9502 3.2301188e-10 0.9766 0.9485 3.2364485e-10 0.4406 0.9418 1.1899998e-09 0.3978 0.9373 3.0843604e-10 0.4294 0.8711 6.3345902e-10 0.4068 0.8472
3764884.647 2.8603578e-07 0.4773 1.0000 5.5553014e-10 0.4366 0.9935 9.8590418e-10 0.4793 0.9818 1.3935017e-10 0.9299 0.9809 6.4888872e-09 0.5264 0.9801 8.7697274e-10 1.1540 0.9790 1.4165832e-10 0.4332 0.9787 5.155016e-10 0.4818 0.9787 9.653314e-07 0.5680 0.9787 1.9428983e-10 0.5470 0.9783 1.8346906e-10 0.4117 0.9758 1.1640111e-09 0.4107 0.9683 1.0444796e-09 0.4484 0.9656 3.2397337e-10 0.6416 0.9612 1.4426653e-09 0.3833 0.9532 3.1858934e-10 0.6508 0.9502 3.2301184e-10 0.9794 0.9485 3.2364485e-10 0.4411 0.9418 1.1899998e-09 0.3978 0.9373 3.0843604e-10 0.4294 0.8711 6.3345902e-10 0.4068 0.8472
3764256.329 2.8603578e-07 0.4773 1.0000 5.5553014e-10 0.4365 0.9935 9.8590418e-10 0.4787 0.9818 1.3935015e-10 0.9304 0.9809 6.4888868e-09 0.5267 0.9801 8.7697273e-10 1.1561 0.9790 1.4165832e-10 0.4330 0.9787 5.155016e-10 0.4815 0.9787 9.653314e-07 0.5680 0.9787 1.9428976e-10 0.5464 0.9783 1.8346906e-10 0.4118 0.9758 1.1640111e-09 0.4106 0.9683 1.0444796e-09 0.4489 0.9656 3.2397329e-10 0.6433 0.9612 1.4426653e-09 0.3833 0.9532 3.1858929e-10 0.6507 0.9502 3.2301179e-10 0.9784 0.9485 3.2364485e-10 0.4413 0.9418 1.1899998e-09 0.3979 0.9373 3.0843604e-10 0.4294 0.8711 6.3345902e-10 0.4068 0.8472
